quest_id,arena_id,gold,experience
96,54000041,120,37251
96,54000042,68,87041
96,54000043,57,187176
96,54000044,42,91053
96,54000045,28,222761
96,54000046,37,36866
96,54000047,252,11728
96,54000048,95,186905
96,54000049,40,263452
96,54000050,170,220885
96,54000051,223,75544
96,54000052,166,215761
96,54000053,203,12953
96,54000054,117,120008
96,54000055,216,211508
96,54000056,67,184800
96,54000057,221,276378
96,54000058,48,65971
97,54000000,221,151890
97,54000001,63,47964
97,54000002,68,282769
97,54000003,77,205083
97,54000004,222,25816
97,54000005,52,125221
97,54000006,6,124233
97,54000007,32,214251
97,54000008,20,208743
97,54000009,250,143620
97,54000010,227,220138
97,54000011,175,195770
97,54000012,17,80156
97,54000013,171,92046
97,54000014,167,213011
97,54000015,56,295497
97,54000016,252,227403
97,54000017,255,215137
97,54000018,74,24704
97,54000019,50,32836
97,54000020,45,255236
97,54000021,167,84164
97,54000022,226,189219
97,54000023,88,219198
97,54000024,235,38481
97,54000025,245,276264
97,54000026,218,210539
97,54000027,21,188823
97,54000028,107,278131
97,54000029,218,190282
97,54000030,100,130658
97,54000031,118,298999
97,54000032,68,32969
97,54000033,233,35184
97,54000034,26,211688
97,54000035,194,101714
97,54000036,134,266890
97,54000037,248,98377
97,54000038,218,124987
97,54000039,154,146723
97,54000040,66,36232
97,54000041,135,240688
97,54000042,92,280209
97,54000043,145,111858
97,54000044,206,288685
97,54000045,43,145191
97,54000046,220,128826
97,54000047,2,86320
97,54000048,92,265918
97,54000049,214,78622
97,54000050,15,77600
97,54000051,20,213464
97,54000052,106,71933
97,54000053,237,65803
97,54000054,241,30823
97,54000055,172,236718
97,54000056,122,224256
97,54000057,215,94256
97,54000058,174,145839
98,54000000,82,243105
98,54000001,22,10813
98,54000002,207,32666
98,54000003,145,180335
98,54000004,240,170217
98,54000005,106,274976
98,54000006,156,167005
98,54000007,49,211418
98,54000008,168,292971
98,54000009,13,179024
98,54000010,224,298523
98,54000011,101,218011
98,54000012,228,268050
98,54000013,101,75119
98,54000014,199,283900
98,54000015,93,186906
98,54000016,57,298677
98,54000017,217,292760
98,54000018,200,105237
98,54000019,11,91638
98,54000020,163,94518
98,54000021,128,26785
98,54000022,138,265603
98,54000023,122,299850
98,54000024,35,241855
98,54000025,61,205496
98,54000026,198,69486
98,54000027,37,39146
98,54000028,207,180196
98,54000029,93,206152
98,54000030,137,247656
98,54000031,46,166052
98,54000032,239,264837
98,54000033,133,178003
98,54000034,29,127181
98,54000035,143,212994
98,54000036,216,246634
98,54000037,129,193014
98,54000038,67,16355
98,54000039,150,2756
98,54000040,225,24775
98,54000041,210,233546
98,54000042,174,260441
98,54000043,227,245768
98,54000044,213,221208
98,54000045,18,285535
98,54000046,218,56329
98,54000047,211,102244
98,54000048,36,162787
98,54000049,74,283520
98,54000050,195,261623
98,54000051,187,168007
98,54000052,12,249082
98,54000053,247,281619
98,54000054,106,2001
98,54000055,167,86845
98,54000056,252,157304
98,54000057,49,55160
98,54000058,64,267374
99,54000000,82,112362
99,54000001,108,9121
99,54000002,135,184263
99,54000003,67,77361
99,54000004,221,225931
99,54000005,117,189732
99,54000006,88,37716
99,54000007,203,40774
99,54000008,120,187738
99,54000009,155,84410
99,54000010,85,288684
99,54000011,170,3329
99,54000012,137,259465
99,54000013,57,159205
99,54000014,103,80311
99,54000015,167,227299
99,54000016,247,174211
99,54000017,83,15924
99,54000018,187,152310
99,54000019,7,35446
99,54000020,112,185103
99,54000021,130,8827
99,54000022,237,87107
99,54000023,58,122766
99,54000024,216,207567
99,54000025,53,150077
99,54000026,47,192533
99,54000027,153,20295
99,54000028,21,226074
99,54000029,93,227524
99,54000030,71,133883
99,54000031,135,651
99,54000032,44,80679
99,54000033,84,101444
99,54000034,142,277150
99,54000035,28,122379
99,54000036,60,215108
99,54000037,163,166333
99,54000038,177,126177
99,54000039,36,297027
99,54000040,76,256056
99,54000041,18,14040
99,54000042,225,253954
99,54000043,243,135320
99,54000044,235,266055
99,54000045,107,289543
99,54000046,41,48568
99,54000047,89,42331
99,54000048,175,25867
99,54000049,21,86150
99,54000050,75,166484
99,54000051,198,72836
99,54000052,48,246781
99,54000053,205,124958
99,54000054,235,297890
99,54000055,126,129081
99,54000056,192,71979
99,54000057,118,98398
99,54000058,36,107751
100,54000000,170,42343
100,54000001,55,64897
100,54000002,74,42850
100,54000003,175,246498
100,54000004,205,213893
100,54000005,103,216707
100,54000006,105,171982
100,54000007,109,146028
100,54000008,64,274934
100,54000009,117,23630
100,54000010,30,120626
100,54000011,251,250074
100,54000012,40,117412
100,54000013,26,264284
100,54000014,251,249285
100,54000015,30,293111
100,54000016,87,250759
100,54000017,250,197438
100,54000018,90,226219
100,54000019,30,251436
100,54000020,159,129662
100,54000021,187,131009
100,54000022,178,87632
100,54000023,12,30554
100,54000024,13,275635
100,54000025,36,261100
100,54000026,146,290156
100,54000027,179,178812
100,54000028,172,40697
100,54000029,145,222
100,54000030,33,181983
100,54000031,83,28136
100,54000032,122,185934
100,54000033,82,151122
100,54000034,105,126643
100,54000035,200,155116
100,54000036,104,247771
100,54000037,19,131196
100,54000038,197,279967
100,54000039,133,44594
100,54000040,84,108368
100,54000041,66,245706
100,54000042,96,71424
100,54000043,244,196894
100,54000044,64,168043
100,54000045,113,116293
100,54000046,176,265120
100,54000047,25,68460
100,54000048,31,252016
100,54000049,69,151247
100,54000050,152,84497
100,54000051,9,63189
100,54000052,229,295119
100,54000053,244,35269
100,54000054,226,64496
100,54000055,201,49096
100,54000056,221,195362
100,54000057,118,27196
100,54000058,132,87012
101,54000000,38,1842
101,54000001,121,92302
101,54000002,181,63014
101,54000003,88,196445
101,54000004,236,113817
101,54000005,78,122143
101,54000006,141,175308
101,54000007,166,102135
101,54000008,84,115450
101,54000009,59,782
101,54000010,62,190642
101,54000011,37,89270
101,54000012,228,268688
101,54000013,38,157724
101,54000014,13,285175
101,54000015,234,71402
101,54000016,250,238190
101,54000017,55,126390
101,54000018,12,168724
101,54000019,34,181194
101,54000020,65,231393
101,54000021,226,7312
101,54000022,226,285658
101,54000023,36,214138
101,54000024,204,265552
101,54000025,174,232524
101,54000026,18,76278
101,54000027,13,21351
101,54000028,48,290302
101,54000029,14,267538
101,54000030,173,203215
101,54000031,205,98023
101,54000032,1,92036
101,54000033,78,71735
101,54000034,181,269924
101,54000035,37,273115
101,54000036,66,225241
101,54000037,46,189112
101,54000038,74,285871
101,54000039,18,281134
101,54000040,247,202284
101,54000041,89,92701
101,54000042,206,203910
101,54000043,139,50484
101,54000044,192,29701
101,54000045,155,154872
101,54000046,92,252022
101,54000047,180,47950
101,54000048,147,130793
101,54000049,102,151621
101,54000050,195,199017
101,54000051,12,97955
101,54000052,253,175317
101,54000053,1,225450
101,54000054,230,144479
101,54000055,103,261606
101,54000056,252,48576
101,54000057,86,215382
101,54000058,178,165813
102,54000000,16,197108
102,54000001,115,253019
102,54000002,89,142339
102,54000003,55,245507
102,54000004,159,278452
102,54000005,135,7921
102,54000006,150,133013
102,54000007,65,114679
102,54000008,214,25143
102,54000009,132,53385
102,54000010,130,276762
102,54000011,190,91453
102,54000012,0,138103
102,54000013,240,218433
102,54000014,232,104617
102,54000015,162,281656
102,54000016,48,186617
102,54000017,63,147954
102,54000018,213,267269
102,54000019,119,226023
102,54000020,221,267789
102,54000021,57,10960
102,54000022,50,27737
102,54000023,182,78947
102,54000024,112,70986
102,54000025,125,159497
102,54000026,99,299548
102,54000027,24,134909
102,54000028,121,223316
102,54000029,189,133347
102,54000030,23,145004
102,54000031,140,291906
102,54000032,68,246200
102,54000033,43,86463
102,54000034,168,298740
102,54000035,45,167800
102,54000036,3,127148
102,54000037,104,194682
102,54000038,89,84039
102,54000039,135,7744
102,54000040,143,250065
102,54000041,167,286281
102,54000042,239,264164
102,54000043,194,32307
102,54000044,108,255154
102,54000045,16,296634
102,54000046,71,200562
102,54000047,237,283015
102,54000048,161,116996
102,54000049,120,216983
102,54000050,167,58563
102,54000051,74,95081
102,54000052,154,270598
102,54000053,96,72003
102,54000054,184,124786
102,54000055,191,33538
102,54000056,80,290848
102,54000057,203,52860
102,54000058,112,88998
103,54000000,234,112693
103,54000001,158,51557
103,54000002,223,163737
103,54000003,77,151311
103,54000004,248,159164
103,54000005,200,105170
103,54000006,125,82732
103,54000007,160,67942
103,54000008,90,36687
103,54000009,231,101231
103,54000010,243,90015
103,54000011,8,241454
103,54000012,183,228862
103,54000013,41,101386
103,54000014,159,248344
103,54000015,113,229719
103,54000016,238,208148
103,54000017,147,7137
103,54000018,249,33974
103,54000019,113,156535
103,54000020,219,131316
103,54000021,48,250198
103,54000022,180,104147
103,54000023,59,152817
103,54000024,143,109757
103,54000025,104,24506
103,54000026,199,98369
103,54000027,197,67472
103,54000028,28,254536
103,54000029,159,164644
103,54000030,30,132367
103,54000031,82,155978
103,54000032,176,267110
103,54000033,9,198617
103,54000034,51,238244
103,54000035,251,115486
103,54000036,170,249060
103,54000037,11,130180
103,54000038,119,236448
103,54000039,109,22040
103,54000040,128,7208
103,54000041,114,161436
103,54000042,120,168191
103,54000043,154,125578
103,54000044,217,286995
103,54000045,69,249314
103,54000046,204,141431
103,54000047,187,163058
103,54000048,237,109598
103,54000049,220,281154
103,54000050,149,133718
103,54000051,163,276793
103,54000052,103,286239
103,54000053,154,719
103,54000054,240,107687
103,54000055,3,169647
103,54000056,51,30723
103,54000057,125,185192
103,54000058,254,203339
104,54000000,11,254546
104,54000001,96,286675
104,54000002,130,86744
104,54000003,109,203234
104,54000004,106,121925
104,54000005,18,47953
104,54000006,217,29935
104,54000007,43,192609
104,54000008,143,61659
104,54000009,175,218425
104,54000010,143,156363
104,54000011,183,197339
104,54000012,206,221035
104,54000013,225,111106
104,54000014,148,161332
104,54000015,247,220443
104,54000016,216,291674
104,54000017,216,196444
104,54000018,167,226873
104,54000019,175,58693
104,54000020,207,266103
104,54000021,21,202322
104,54000022,241,101589
104,54000023,211,116154
104,54000024,60,297399
104,54000025,128,35943
104,54000026,236,7374
104,54000027,162,99154
104,54000028,225,213919
104,54000029,254,25114
104,54000030,117,293202
104,54000031,47,286689
104,54000032,147,101944
104,54000033,163,197444
104,54000034,196,129465
104,54000035,65,271828
104,54000036,18,13178
104,54000037,200,243285
104,54000038,92,161000
104,54000039,176,273491
104,54000040,230,105027
104,54000041,172,1564
104,54000042,246,228106
104,54000043,74,288063
104,54000044,102,145215
104,54000045,2,181406
104,54000046,211,3670
104,54000047,9,59090
104,54000048,247,181183
104,54000049,209,60380
104,54000050,206,132462
104,54000051,222,34755
104,54000052,221,8675
104,54000053,58,200303
104,54000054,34,193339
104,54000055,157,134945
104,54000056,231,142451
104,54000057,98,41869
104,54000058,174,189908
105,54000000,185,154997
105,54000001,149,150815
105,54000002,117,253923
105,54000003,69,107573
105,54000004,45,248802
105,54000005,115,287652
105,54000006,235,172474
105,54000007,141,139274
105,54000008,199,140422
105,54000009,151,257383
105,54000010,139,162708
105,54000011,142,46915
105,54000012,62,246552
105,54000013,145,236313
105,54000014,94,50573
105,54000015,75,231039
105,54000016,208,96713
105,54000017,63,33043
105,54000018,180,100732
105,54000019,93,51299
105,54000020,12,121509
105,54000021,108,196697
105,54000022,161,41617
105,54000023,204,201441
105,54000024,49,1393
105,54000025,95,104089
105,54000026,201,210038
105,54000027,8,130420
105,54000028,23,229804
105,54000029,252,20394
105,54000030,56,274576
105,54000031,75,76512
105,54000032,221,257168
105,54000033,109,139247
105,54000034,4,79357
105,54000035,106,161332
105,54000036,184,55567
105,54000037,192,53012
105,54000038,222,94422
105,54000039,93,101993
105,54000040,33,38264
105,54000041,117,272845
105,54000042,78,7884
105,54000043,217,257345
105,54000044,62,77361
105,54000045,87,277115
105,54000046,85,246571
105,54000047,132,231435
105,54000048,222,122012
105,54000049,160,88072
105,54000050,89,284059
105,54000051,92,76283
105,54000052,136,199732
105,54000053,251,27719
105,54000054,180,218780
105,54000055,93,66868
105,54000056,58,228590
105,54000057,114,288343
105,54000058,26,127399
106,54000000,94,91967
106,54000001,23,84667
106,54000002,36,22079
106,54000003,248,33074
106,54000004,188,153203
106,54000005,248,150178
106,54000006,41,81457
106,54000007,100,275817
106,54000008,90,87885
106,54000009,14,127016
106,54000010,198,256712
106,54000011,177,212887
106,54000012,68,29878
106,54000013,251,41801
106,54000014,214,272171
106,54000015,180,64925
106,54000016,23,260738
106,54000017,162,15901
106,54000018,252,222538
106,54000019,245,196311
106,54000020,81,268269
106,54000021,160,156694
106,54000022,19,9597
106,54000023,104,168860
106,54000024,126,47229
106,54000025,224,218942
106,54000026,18,216522
106,54000027,17,249852
106,54000028,64,89253
106,54000029,242,171099
106,54000030,120,221182
106,54000031,7,189057
106,54000032,43,201725
106,54000033,222,171245
106,54000034,63,258896
106,54000035,132,4240
106,54000036,104,14925
106,54000037,241,199884
106,54000038,48,163650
106,54000039,65,228135
106,54000040,53,97
106,54000041,176,62284
106,54000042,121,299681
106,54000043,82,214174
106,54000044,87,19603
106,54000045,91,231226
106,54000046,73,26146
106,54000047,197,249448
106,54000048,208,57445
106,54000049,186,251997
106,54000050,68,238373
106,54000051,180,103473
106,54000052,33,65254
106,54000053,186,172632
106,54000054,180,223156
106,54000055,57,288735
106,54000056,206,118346
106,54000057,55,76196
106,54000058,90,93026
107,54000000,170,86514
107,54000001,209,275476
107,54000002,177,136856
107,54000003,241,258061
107,54000004,198,264005
107,54000005,26,58574
107,54000006,21,49027
107,54000007,133,168061
107,54000008,4,42221
107,54000009,86,56749
107,54000010,180,8717
107,54000011,245,82021
107,54000012,28,135318
107,54000013,177,9455
107,54000014,111,19131
107,54000015,42,188191
107,54000016,220,16683
107,54000017,109,264798
107,54000018,180,250634
107,54000019,196,60146
107,54000020,232,255245
107,54000021,186,252939
107,54000022,84,58001
107,54000023,56,12845
107,54000024,151,256152
107,54000025,105,182965
107,54000026,110,231585
107,54000027,186,36650
107,54000028,6,121731
107,54000029,190,42242
107,54000030,158,160742
107,54000031,136,247886
107,54000032,236,112222
107,54000033,223,150371
107,54000034,90,140772
107,54000035,149,258437
107,54000036,249,77619
107,54000037,30,203377
107,54000038,5,268892
107,54000039,239,10824
107,54000040,137,202375
107,54000041,144,266804
107,54000042,110,299942
107,54000043,169,141560
107,54000044,121,266967
107,54000045,81,146968
107,54000046,181,213431
107,54000047,124,200577
107,54000048,63,166142
107,54000049,21,186679
107,54000050,56,175578
107,54000051,219,208890
107,54000052,20,277643
107,54000053,126,69236
107,54000054,20,67800
107,54000055,168,261026
107,54000056,238,139981
107,54000057,49,154460
107,54000058,250,128498
108,54000000,73,147266
108,54000001,51,24041
108,54000002,121,184452
108,54000003,123,49027
108,54000004,121,243790
108,54000005,138,182015
108,54000006,198,117455
108,54000007,211,80384
108,54000008,181,183205
108,54000009,10,295946
108,54000010,81,254855
108,54000011,18,262105
108,54000012,216,17679
108,54000013,231,195198
108,54000014,202,26593
108,54000015,24,40119
108,54000016,36,105660
108,54000017,64,292490
108,54000018,207,154971
108,54000019,16,156862
108,54000020,151,208520
108,54000021,52,21878
108,54000022,204,273951
108,54000023,107,45866
108,54000024,66,205627
108,54000025,73,185763
108,54000026,176,41695
108,54000027,13,114163
108,54000028,242,269347
108,54000029,90,18383
108,54000030,215,230168
108,54000031,60,174891
108,54000032,121,253882
108,54000033,212,285552
108,54000034,119,43473
108,54000035,55,119676
108,54000036,128,146724
108,54000037,141,18774
108,54000038,196,88699
108,54000039,178,82412
108,54000040,212,228463
108,54000041,190,140651
108,54000042,22,236496
108,54000043,119,20346
108,54000044,226,295698
108,54000045,213,162099
108,54000046,78,78453
108,54000047,47,32480
108,54000048,17,120400
108,54000049,98,261102
108,54000050,209,286330
108,54000051,251,165520
108,54000052,158,34644
108,54000053,105,28467
108,54000054,121,271606
108,54000055,244,258585
108,54000056,130,176820
108,54000057,70,169461
108,54000058,24,121325
109,54000000,159,64034
109,54000001,5,174545
109,54000002,3,234687
109,54000003,26,71692
109,54000004,150,53163
109,54000005,164,140402
109,54000006,117,154425
109,54000007,71,109001
109,54000008,35,221136
109,54000009,252,44494
109,54000010,160,178498
109,54000011,150,287077
109,54000012,52,120231
109,54000013,133,146528
109,54000014,13,15125
109,54000015,120,170603
109,54000016,61,293822
109,54000017,24,99218
109,54000018,77,38438
109,54000019,35,16752
109,54000020,190,32160
109,54000021,93,275157
109,54000022,198,7460
109,54000023,213,119826
109,54000024,236,255791
109,54000025,99,50212
109,54000026,235,258294
109,54000027,36,177115
109,54000028,177,277320
109,54000029,253,240455
109,54000030,128,155296
109,54000031,44,215294
109,54000032,140,230404
109,54000033,164,148107
109,54000034,25,119741
109,54000035,98,203926
109,54000036,11,207219
109,54000037,243,295404
109,54000038,29,101764
109,54000039,164,138251
109,54000040,167,295776
109,54000041,45,203468
109,54000042,163,137444
109,54000043,77,134510
109,54000044,107,102257
109,54000045,133,272475
109,54000046,53,95849
109,54000047,200,296089
109,54000048,120,78534
109,54000049,89,144399
109,54000050,40,36535
109,54000051,117,164465
109,54000052,158,212215
109,54000053,224,264939
109,54000054,103,138891
109,54000055,100,99302
109,54000056,151,194776
109,54000057,87,290905
109,54000058,222,59615
110,54000000,236,172943
110,54000001,8,65111
110,54000002,37,93489
110,54000003,87,28005
110,54000004,211,278225
110,54000005,87,218617
110,54000006,238,253522
110,54000007,150,35848
110,54000008,72,268918
110,54000009,169,104002
110,54000010,42,204582
110,54000011,151,71664
110,54000012,193,239672
110,54000013,171,23948
110,54000014,70,112576
110,54000015,116,199228
110,54000016,102,128949
110,54000017,182,229356
110,54000018,26,203326
110,54000019,21,147495
110,54000020,132,55289
110,54000021,190,205266
110,54000022,244,72680
110,54000023,252,134181
110,54000024,60,138905
110,54000025,248,71623
110,54000026,76,276465
110,54000027,193,66501
110,54000028,132,110996
110,54000029,129,287054
110,54000030,198,127155
110,54000031,96,240942
110,54000032,68,213618
110,54000033,120,119141
110,54000034,249,33749
110,54000035,141,253699
110,54000036,102,196422
110,54000037,218,259939
110,54000038,31,70662
110,54000039,53,124321
110,54000040,94,101582
110,54000041,37,35129
110,54000042,178,212224
110,54000043,248,253118
110,54000044,223,42031
110,54000045,65,153427
110,54000046,198,98215
110,54000047,1,7433
110,54000048,37,208731
110,54000049,107,126934
110,54000050,173,82762
110,54000051,191,25294
110,54000052,110,202636
110,54000053,230,86913
110,54000054,144,172574
110,54000055,61,83121
110,54000056,37,121064
110,54000057,5,61358
110,54000058,86,245160
111,54000000,114,268815
111,54000001,99,228029
111,54000002,195,266927
111,54000003,70,58225
111,54000004,193,26338
111,54000005,103,83715
111,54000006,111,112819
111,54000007,197,205553
111,54000008,252,77755
111,54000009,237,220991
111,54000010,37,1568
111,54000011,147,143910
111,54000012,184,291240
111,54000013,55,292668
111,54000014,190,118360
111,54000015,234,204539
111,54000016,100,90125
111,54000017,25,218065
111,54000018,141,70838
111,54000019,6,242788
111,54000020,149,110892
111,54000021,42,136895
111,54000022,209,276879
111,54000023,168,5790
111,54000024,83,13727
111,54000025,244,116946
111,54000026,254,282004
111,54000027,83,119537
111,54000028,152,21146
111,54000029,188,28573
111,54000030,20,130444
111,54000031,39,162927
111,54000032,37,44588
111,54000033,75,229568
111,54000034,25,77948
111,54000035,106,106132
111,54000036,233,97980
111,54000037,17,275811
111,54000038,88,4992
111,54000039,24,65317
111,54000040,139,38893
111,54000041,161,224698
111,54000042,149,98384
111,54000043,16,99315
111,54000044,96,182364
111,54000045,178,222656
111,54000046,99,139166
111,54000047,174,12951
111,54000048,19,226238
111,54000049,115,146334
111,54000050,244,205620
111,54000051,19,241429
111,54000052,100,183525
111,54000053,77,272771
111,54000054,78,173241
111,54000055,145,27035
111,54000056,15,3418
111,54000057,206,168266
111,54000058,135,232906
112,54000000,66,237696
112,54000001,146,256993
112,54000002,211,143225
112,54000003,204,263042
112,54000004,4,95207
112,54000005,180,54745
112,54000006,209,239966
112,54000007,41,272404
112,54000008,186,33307
112,54000009,14,178811
112,54000010,120,290290
112,54000011,240,272909
112,54000012,4,132531
112,54000013,104,208888
112,54000014,175,29751
112,54000015,45,193845
112,54000016,67,267245
112,54000017,175,257886
112,54000018,125,166555
112,54000019,18,281452
112,54000020,39,190195
112,54000021,155,174737
112,54000022,47,243989
112,54000023,129,292335
112,54000024,189,113307
112,54000025,94,100627
112,54000026,178,267301
112,54000027,218,214226
112,54000028,103,192768
112,54000029,171,289886
112,54000030,219,104693
112,54000031,241,54820
112,54000032,229,232492
112,54000033,104,124262
112,54000034,40,193052
112,54000035,170,49968
112,54000036,60,146928
112,54000037,145,215129
112,54000038,72,185975
112,54000039,15,132664
112,54000040,231,247527
112,54000041,157,31392
112,54000042,134,189711
112,54000043,216,181498
112,54000044,157,282712
112,54000045,120,48477
112,54000046,52,137304
112,54000047,54,253549
112,54000048,139,8659
112,54000049,100,176461
112,54000050,225,235021
112,54000051,121,174466
112,54000052,213,20848
112,54000053,117,221349
112,54000054,92,68567
112,54000055,147,51044
112,54000056,241,30997
112,54000057,56,147703
112,54000058,35,58213
113,54000000,179,116058
113,54000001,62,138191
113,54000002,235,157676
113,54000003,69,177395
113,54000004,81,115810
113,54000005,48,61525
113,54000006,45,89896
113,54000007,82,154373
113,54000008,200,14773
113,54000009,83,19497
113,54000010,108,96618
113,54000011,108,45002
113,54000012,41,296136
113,54000013,61,59512
113,54000014,104,215083
113,54000015,78,154907
113,54000016,102,88966
113,54000017,175,172919
113,54000018,22,37948
113,54000019,126,31642
113,54000020,17,38904
113,54000021,247,28646
113,54000022,187,162730
113,54000023,204,71926
113,54000024,222,98047
113,54000025,220,55598
113,54000026,193,1659
113,54000027,161,92579
113,54000028,200,205910
113,54000029,72,159140
113,54000030,191,38576
113,54000031,170,156228
113,54000032,76,212210
113,54000033,26,263173
113,54000034,121,269987
113,54000035,225,154787
113,54000036,93,251267
113,54000037,162,7130
113,54000038,37,872
113,54000039,229,59348
113,54000040,220,228978
113,54000041,113,238707
113,54000042,23,277933
113,54000043,86,229688
113,54000044,27,151139
113,54000045,88,46029
113,54000046,24,244955
113,54000047,197,281173
113,54000048,184,176146
113,54000049,189,158286
113,54000050,0,193108
113,54000051,144,151520
113,54000052,90,231575
113,54000053,144,60869
113,54000054,235,214933
113,54000055,20,20949
113,54000056,58,140548
113,54000057,146,163596
113,54000058,78,180243
114,54000000,84,49018
114,54000001,34,192931
114,54000002,222,58344
114,54000003,100,135231
114,54000004,104,100290
114,54000005,130,292730
114,54000006,14,87717
114,54000007,248,45572
114,54000008,205,252902
114,54000009,171,251176
114,54000010,173,5404
114,54000011,104,250853
114,54000012,220,156203
114,54000013,127,229031
114,54000014,11,66126
114,54000015,176,234753
114,54000016,172,92448
114,54000017,35,120042
114,54000018,24,83911
114,54000019,217,256209
114,54000020,188,245374
114,54000021,6,261214
114,54000022,64,77598
114,54000023,146,35814
114,54000024,220,34280
114,54000025,60,30730
114,54000026,218,273873
114,54000027,226,181549
114,54000028,2,146730
114,54000029,162,176720
114,54000030,72,175851
114,54000031,224,135308
114,54000032,199,294940
114,54000033,118,134828
114,54000034,101,80128
114,54000035,8,271268
114,54000036,172,83710
114,54000037,14,128945
114,54000038,151,216685
114,54000039,92,173839
114,54000040,82,275035
114,54000041,35,16401
114,54000042,87,46138
114,54000043,188,34112
114,54000044,67,207656
114,54000045,167,24307
114,54000046,210,170713
114,54000047,4,236232
114,54000048,17,200931
114,54000049,152,247900
114,54000050,215,136742
114,54000051,72,104908
114,54000052,24,23830
114,54000053,54,85321
114,54000054,31,128006
114,54000055,63,235410
114,54000056,74,279955
114,54000057,13,188496
114,54000058,152,211818
115,54000000,71,176147
115,54000001,28,194231
115,54000002,226,51108
115,54000003,88,295755
115,54000004,183,14247
115,54000005,217,149737
115,54000006,20,41552
115,54000007,124,281837
115,54000008,15,64510
115,54000009,77,2169
115,54000010,54,287320
115,54000011,53,108158
115,54000012,128,166275
115,54000013,5,269475
115,54000014,191,38717
115,54000015,33,241781
115,54000016,183,172249
115,54000017,25,160267
115,54000018,114,154007
115,54000019,221,232981
115,54000020,55,43231
115,54000021,211,102625
115,54000022,189,9178
115,54000023,221,297993
115,54000024,161,90574
115,54000025,71,235836
115,54000026,170,285492
115,54000027,110,257831
115,54000028,64,4727
115,54000029,115,220864
115,54000030,40,230794
115,54000031,209,228143
115,54000032,181,297735
115,54000033,42,284410
115,54000034,104,232352
115,54000035,114,33355
115,54000036,85,190916
115,54000037,197,102432
115,54000038,181,110640
115,54000039,62,196110
115,54000040,170,265934
115,54000041,64,5331
115,54000042,191,79631
115,54000043,78,59863
115,54000044,252,195137
115,54000045,36,25438
115,54000046,131,64333
115,54000047,43,201901
115,54000048,25,42639
115,54000049,130,1046
115,54000050,35,71571
115,54000051,23,54657
115,54000052,168,142889
115,54000053,223,125785
115,54000054,201,21860
115,54000055,15,35889
115,54000056,48,216980
115,54000057,253,70673
115,54000058,88,91262
116,54000000,104,183105
116,54000001,144,199701
116,54000002,35,11184
116,54000003,10,250968
116,54000004,22,217185
116,54000005,59,152840
116,54000006,129,231763
116,54000007,93,252867
116,54000008,39,241356
116,54000009,129,181250
116,54000010,53,4353
116,54000011,159,284011
116,54000012,28,202084
116,54000013,106,79508
116,54000014,116,201131
116,54000015,34,267701
116,54000016,68,135705
116,54000017,59,221288
116,54000018,57,38027
116,54000019,186,132096
116,54000020,151,162209
116,54000021,111,196035
116,54000022,38,252262
116,54000023,101,176102
116,54000024,234,8446
116,54000025,27,208803
116,54000026,238,100332
116,54000027,47,263289
116,54000028,238,127421
116,54000029,251,120097
116,54000030,41,87412
116,54000031,24,70216
116,54000032,175,140435
116,54000033,33,289902
116,54000034,27,69187
116,54000035,168,56089
116,54000036,3,71424
116,54000037,27,83095
116,54000038,137,281827
116,54000039,15,39566
116,54000040,181,40269
116,54000041,147,109666
116,54000042,144,20141
116,54000043,20,59330
116,54000044,238,171279
116,54000045,7,87535
116,54000046,231,83810
116,54000047,250,22699
116,54000048,213,295907
116,54000049,210,242009
116,54000050,251,82475
116,54000051,107,297079
116,54000052,44,115314
116,54000053,239,10485
116,54000054,222,202590
116,54000055,208,287665
116,54000056,44,103980
116,54000057,28,175536
116,54000058,249,84250
117,54000000,41,75162
117,54000001,190,179630
117,54000002,179,288947
117,54000003,46,85639
117,54000004,54,82802
117,54000005,195,276190
117,54000006,81,299968
117,54000007,14,26872
117,54000008,12,151470
117,54000009,4,156811
117,54000010,195,296435
117,54000011,134,254186
117,54000012,144,111713
117,54000013,22,130831
117,54000014,247,280963
117,54000015,136,180484
117,54000016,250,203093
117,54000017,71,98862
117,54000018,119,261376
117,54000019,255,114615
117,54000020,187,188049
117,54000021,180,230775
117,54000022,23,158772
117,54000023,108,151741
117,54000024,24,225074
117,54000025,62,199807
117,54000026,147,50756
117,54000027,157,125500
117,54000028,167,255123
117,54000029,76,95754
117,54000030,168,24270
117,54000031,228,60898
117,54000032,132,237543
117,54000033,6,138148
117,54000034,227,19018
117,54000035,92,112487
117,54000036,72,38875
117,54000037,195,192129
117,54000038,160,172907
117,54000039,229,14032
117,54000040,47,63383
117,54000041,94,109955
117,54000042,21,154749
117,54000043,161,70856
117,54000044,149,218875
117,54000045,70,60978
117,54000046,241,72198
117,54000047,242,71174
117,54000048,199,71108
117,54000049,12,187586
117,54000050,53,61318
117,54000051,35,138827
117,54000052,160,245958
117,54000053,106,132658
117,54000054,243,234169
117,54000055,57,272579
117,54000056,183,241648
117,54000057,207,89193
117,54000058,125,196785
118,54000000,148,5057
118,54000001,222,238669
118,54000002,186,174553
118,54000003,14,299134
118,54000004,116,72645
118,54000005,169,182975
118,54000006,62,299358
118,54000007,91,56712
118,54000008,166,42487
118,54000009,60,57860
118,54000010,102,127358
118,54000011,170,51472
118,54000012,60,131466
118,54000013,17,230803
