player,deck,title,description,date,card,level
#8C9RQYV2J,864,Comunidad Valenciana owls,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-09-24,26000048,2
#8C9RQYV2J,864,Comunidad Valenciana owls,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-09-24,28000015,9
#8C9RQYV2J,864,Comunidad Valenciana owls,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-09-24,26000069,1
#8C9RQYV2J,864,Comunidad Valenciana owls,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-09-24,26000018,9
#8C9RQYV2J,864,Comunidad Valenciana owls,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-09-24,26000016,6
#820UJQUYY,865,Baleares elves,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-08-21,26000047,13
#820UJQUYY,865,Baleares elves,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-08-21,26000056,13
#820UJQUYY,865,Baleares elves,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-08-21,26000044,8
#820UJQUYY,865,Baleares elves,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-08-21,28000004,7
#820UJQUYY,865,Baleares elves,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-08-21,27000009,11
#820UJQUYY,865,Baleares elves,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-08-21,28000008,14
#820UJQUYY,865,Baleares elves,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-08-21,26000063,8
#820UJQUYY,865,Baleares elves,A stone is heavy and the sand is weighty; but a fools wrath is heavier than them both.,2021-08-21,26000045,8
#2J9LPRYR,866,Comunidad de Madrid whales,Fragmentation is the natural destiny of all power.,2021-08-27,28000003,11
#2J9LPRYR,866,Comunidad de Madrid whales,Fragmentation is the natural destiny of all power.,2021-08-27,26000053,13
#2J9LPRYR,866,Comunidad de Madrid whales,Fragmentation is the natural destiny of all power.,2021-08-27,26000049,13
#2J9LPRYR,866,Comunidad de Madrid whales,Fragmentation is the natural destiny of all power.,2021-08-27,28000009,8
#2J9LPRYR,866,Comunidad de Madrid whales,Fragmentation is the natural destiny of all power.,2021-08-27,28000011,5
#2J9LPRYR,866,Comunidad de Madrid whales,Fragmentation is the natural destiny of all power.,2021-08-27,26000062,5
#2J9LPRYR,866,Comunidad de Madrid whales,Fragmentation is the natural destiny of all power.,2021-08-27,27000006,13
#2J9LPRYR,866,Comunidad de Madrid whales,Fragmentation is the natural destiny of all power.,2021-08-27,26000048,2
#2J9LPRYR,867,Castilla-La Mancha zebras,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-17,26000014,11
#2J9LPRYR,867,Castilla-La Mancha zebras,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-17,26000063,4
#2J9LPRYR,867,Castilla-La Mancha zebras,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-17,26000009,6
#2J9LPRYR,867,Castilla-La Mancha zebras,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-17,26000044,7
#2J9LPRYR,867,Castilla-La Mancha zebras,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-17,28000006,6
#2J9LPRYR,867,Castilla-La Mancha zebras,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-17,26000012,6
#2J9LPRYR,867,Castilla-La Mancha zebras,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-17,27000001,8
#2J9LPRYR,867,Castilla-La Mancha zebras,"Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.",2021-10-17,26000080,9
#2J9LPRYR,868,Comunidad Valenciana prophets,I am the Kwisatz Haderach. That is reason enough.,2021-08-15,26000032,5
#2J9LPRYR,868,Comunidad Valenciana prophets,I am the Kwisatz Haderach. That is reason enough.,2021-08-15,26000049,13
#2J9LPRYR,868,Comunidad Valenciana prophets,I am the Kwisatz Haderach. That is reason enough.,2021-08-15,26000048,2
#2J9LPRYR,868,Comunidad Valenciana prophets,I am the Kwisatz Haderach. That is reason enough.,2021-08-15,26000018,10
#2J9LPRYR,868,Comunidad Valenciana prophets,I am the Kwisatz Haderach. That is reason enough.,2021-08-15,27000001,8
#2J9LPRYR,868,Comunidad Valenciana prophets,I am the Kwisatz Haderach. That is reason enough.,2021-08-15,26000015,6
#2J9LPRYR,868,Comunidad Valenciana prophets,I am the Kwisatz Haderach. That is reason enough.,2021-08-15,26000003,11
#2J9LPRYR,868,Comunidad Valenciana prophets,I am the Kwisatz Haderach. That is reason enough.,2021-08-15,26000036,11
#8282YYRL,869,Comunidad de Madrid warlocks,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-18,27000010,7
#8282YYRL,869,Comunidad de Madrid warlocks,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-18,26000021,11
#8282YYRL,869,Comunidad de Madrid warlocks,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-18,27000001,7
#8282YYRL,869,Comunidad de Madrid warlocks,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-18,26000014,11
#8282YYRL,869,Comunidad de Madrid warlocks,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-18,26000038,11
#8282YYRL,869,Comunidad de Madrid warlocks,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-18,26000062,5
#8282YYRL,869,Comunidad de Madrid warlocks,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-18,26000042,5
#8282YYRL,869,Comunidad de Madrid warlocks,"Thou shalt not make a machine in the likeness of a man's mind",2021-08-18,26000020,4
#8282YYRL,870,Castilla y León kangaroos,God created Arrakis to train the faithful.,2021-08-20,26000058,8
#8282YYRL,870,Castilla y León kangaroos,God created Arrakis to train the faithful.,2021-08-20,26000033,4
#8282YYRL,870,Castilla y León kangaroos,God created Arrakis to train the faithful.,2021-08-20,26000036,11
#8282YYRL,870,Castilla y León kangaroos,God created Arrakis to train the faithful.,2021-08-20,26000084,12
#8282YYRL,870,Castilla y León kangaroos,God created Arrakis to train the faithful.,2021-08-20,26000001,13
#8282YYRL,870,Castilla y León kangaroos,God created Arrakis to train the faithful.,2021-08-20,28000001,13
#8282YYRL,870,Castilla y León kangaroos,God created Arrakis to train the faithful.,2021-08-20,26000060,4
#8282YYRL,870,Castilla y León kangaroos,God created Arrakis to train the faithful.,2021-08-20,26000020,4
#RCYQYPLG,871,La Rioja bees,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-06,26000036,11
#RCYQYPLG,871,La Rioja bees,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-06,26000034,8
#RCYQYPLG,871,La Rioja bees,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-06,26000039,11
#RCYQYPLG,871,La Rioja bees,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-06,26000063,8
#RCYQYPLG,871,La Rioja bees,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-06,26000045,8
#RCYQYPLG,871,La Rioja bees,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-06,26000027,8
#RCYQYPLG,871,La Rioja bees,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-06,26000013,13
#RCYQYPLG,871,La Rioja bees,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-06,26000026,3
#RCYQYPLG,872,Aragón druids,"Humans live best when each has his place to stand, when each knows where he belongs in the scheme of things and what he may achieve. Destroy the place and you destroy the person.",2021-08-13,28000009,8
#RCYQYPLG,872,Aragón druids,"Humans live best when each has his place to stand, when each knows where he belongs in the scheme of things and what he may achieve. Destroy the place and you destroy the person.",2021-08-13,26000085,8
#RCYQYPLG,872,Aragón druids,"Humans live best when each has his place to stand, when each knows where he belongs in the scheme of things and what he may achieve. Destroy the place and you destroy the person.",2021-08-13,26000018,11
#RCYQYPLG,872,Aragón druids,"Humans live best when each has his place to stand, when each knows where he belongs in the scheme of things and what he may achieve. Destroy the place and you destroy the person.",2021-08-13,26000021,11
#RCYQYPLG,872,Aragón druids,"Humans live best when each has his place to stand, when each knows where he belongs in the scheme of things and what he may achieve. Destroy the place and you destroy the person.",2021-08-13,27000009,11
#RCYQYPLG,872,Aragón druids,"Humans live best when each has his place to stand, when each knows where he belongs in the scheme of things and what he may achieve. Destroy the place and you destroy the person.",2021-08-13,26000035,2
#RCYQYPLG,872,Aragón druids,"Humans live best when each has his place to stand, when each knows where he belongs in the scheme of things and what he may achieve. Destroy the place and you destroy the person.",2021-08-13,28000013,8
#RCYQYPLG,872,Aragón druids,"Humans live best when each has his place to stand, when each knows where he belongs in the scheme of things and what he may achieve. Destroy the place and you destroy the person.",2021-08-13,27000005,11
#RCYQYPLG,873,Principado de Asturias crows,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-10-14,26000068,11
#RCYQYPLG,873,Principado de Asturias crows,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-10-14,26000004,8
#RCYQYPLG,873,Principado de Asturias crows,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-10-14,26000043,13
#RCYQYPLG,873,Principado de Asturias crows,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-10-14,26000025,8
#RCYQYPLG,873,Principado de Asturias crows,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-10-14,26000056,13
#RCYQYPLG,873,Principado de Asturias crows,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-10-14,26000067,11
#RCYQYPLG,873,Principado de Asturias crows,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-10-14,26000035,2
#RCYQYPLG,873,Principado de Asturias crows,"Think you of the fact that a deaf person cannot hear. Then, what deafness may we not all possess? What senses do we lack that we cannot see and cannot hear another world all around us?",2021-10-14,28000005,8
#CLRJ9999,874,Andalucía chimeras,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-28,27000010,9
#CLRJ9999,874,Andalucía chimeras,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-28,26000027,6
#CLRJ9999,874,Andalucía chimeras,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-28,27000002,11
#CLRJ9999,874,Andalucía chimeras,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-28,26000034,6
#CLRJ9999,874,Andalucía chimeras,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-28,27000005,9
#CLRJ9999,874,Andalucía chimeras,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-28,26000085,6
#CLRJ9999,874,Andalucía chimeras,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-28,26000054,8
#CLRJ9999,874,Andalucía chimeras,"It is by will alone I set my mind in motion. It is by the juice of Sapho that thoughts acquire speed, the lips acquire stains. The stains become a warning.",2021-10-28,27000007,9
#CLRJ9999,875,Galicia black cats,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-14,26000057,12
#CLRJ9999,875,Galicia black cats,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-14,28000016,10
#CLRJ9999,875,Galicia black cats,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-14,26000033,3
#CLRJ9999,875,Galicia black cats,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-14,26000021,10
#CLRJ9999,875,Galicia black cats,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-14,26000009,8
#CLRJ9999,875,Galicia black cats,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-14,26000062,3
#CLRJ9999,875,Galicia black cats,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-14,26000020,8
#CLRJ9999,875,Galicia black cats,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-14,26000067,9
#U9PU9LQV,876,Castilla y León conspirators,Deep in the human unconscious is a pervasive need for a logical universe that makes sense. But the real universe is always one step beyond logic.,2021-10-16,26000010,13
#U9PU9LQV,876,Castilla y León conspirators,Deep in the human unconscious is a pervasive need for a logical universe that makes sense. But the real universe is always one step beyond logic.,2021-10-16,26000007,4
#U9PU9LQV,876,Castilla y León conspirators,Deep in the human unconscious is a pervasive need for a logical universe that makes sense. But the real universe is always one step beyond logic.,2021-10-16,26000008,9
#U9PU9LQV,876,Castilla y León conspirators,Deep in the human unconscious is a pervasive need for a logical universe that makes sense. But the real universe is always one step beyond logic.,2021-10-16,26000048,3
#U9PU9LQV,876,Castilla y León conspirators,Deep in the human unconscious is a pervasive need for a logical universe that makes sense. But the real universe is always one step beyond logic.,2021-10-16,26000039,12
#U9PU9LQV,876,Castilla y León conspirators,Deep in the human unconscious is a pervasive need for a logical universe that makes sense. But the real universe is always one step beyond logic.,2021-10-16,26000015,8
#U9PU9LQV,876,Castilla y León conspirators,Deep in the human unconscious is a pervasive need for a logical universe that makes sense. But the real universe is always one step beyond logic.,2021-10-16,28000005,5
#U9PU9LQV,876,Castilla y León conspirators,Deep in the human unconscious is a pervasive need for a logical universe that makes sense. But the real universe is always one step beyond logic.,2021-10-16,26000055,5
#U9PU9LQV,877,Extremadura ducks,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-05,26000012,5
#U9PU9LQV,877,Extremadura ducks,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-05,26000040,7
#U9PU9LQV,877,Extremadura ducks,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-05,26000020,8
#U9PU9LQV,877,Extremadura ducks,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-05,26000031,13
#U9PU9LQV,877,Extremadura ducks,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-05,27000005,8
#U9PU9LQV,877,Extremadura ducks,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-05,26000039,12
#U9PU9LQV,877,Extremadura ducks,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-05,26000011,10
#U9PU9LQV,877,Extremadura ducks,Do not count a human dead until you’ve seen his body. And even then you can make a mistake.,2021-08-05,26000048,3
#98YPGGJJ,878,País Vasco wolves,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-16,28000004,4
#98YPGGJJ,878,País Vasco wolves,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-16,27000012,11
#98YPGGJJ,878,País Vasco wolves,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-16,26000022,10
#98YPGGJJ,878,País Vasco wolves,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-16,26000029,5
#98YPGGJJ,878,País Vasco wolves,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-16,26000026,3
#98YPGGJJ,878,País Vasco wolves,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-16,26000023,3
#98YPGGJJ,878,País Vasco wolves,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-16,28000008,14
#98YPGGJJ,878,País Vasco wolves,"Arrakis teaches the attitude of the knife, chopping off what’s incomplete and saying, ""Now it’s complete because it’s ended here.""",2021-08-16,28000012,8
#22CCRLQ0R,879,Andalucía goblins,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-10,26000048,5
#22CCRLQ0R,879,Andalucía goblins,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-10,26000017,11
#22CCRLQ0R,879,Andalucía goblins,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-10,26000055,4
#22CCRLQ0R,879,Andalucía goblins,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-10,28000012,8
#22CCRLQ0R,879,Andalucía goblins,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-10,26000024,13
#22CCRLQ0R,879,Andalucía goblins,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-10,26000039,11
#22CCRLQ0R,879,Andalucía goblins,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-10,26000044,8
#22CCRLQ0R,879,Andalucía goblins,There exists no separation between gods and men: one blends softly casual into the other.,2021-08-10,26000002,13
#22CCRLQ0R,880,País Vasco oxen,Prophets have a way of dying by violence.,2021-08-30,28000004,8
#22CCRLQ0R,880,País Vasco oxen,Prophets have a way of dying by violence.,2021-08-30,26000025,8
#22CCRLQ0R,880,País Vasco oxen,Prophets have a way of dying by violence.,2021-08-30,28000014,11
#22CCRLQ0R,880,País Vasco oxen,Prophets have a way of dying by violence.,2021-08-30,26000002,13
#22CCRLQ0R,880,País Vasco oxen,Prophets have a way of dying by violence.,2021-08-30,26000015,8
#22CCRLQ0R,880,País Vasco oxen,Prophets have a way of dying by violence.,2021-08-30,26000022,13
#22CCRLQ0R,880,País Vasco oxen,Prophets have a way of dying by violence.,2021-08-30,28000005,8
#22CCRLQ0R,880,País Vasco oxen,Prophets have a way of dying by violence.,2021-08-30,26000012,8
#22CCRLQ0R,881,Baleares fishes,He shall know your ways as if born to them.,2021-09-21,26000011,12
#22CCRLQ0R,881,Baleares fishes,He shall know your ways as if born to them.,2021-09-21,26000057,11
#22CCRLQ0R,881,Baleares fishes,He shall know your ways as if born to them.,2021-09-21,26000054,8
#22CCRLQ0R,881,Baleares fishes,He shall know your ways as if born to them.,2021-09-21,26000016,8
#22CCRLQ0R,881,Baleares fishes,He shall know your ways as if born to them.,2021-09-21,26000024,13
#22CCRLQ0R,881,Baleares fishes,He shall know your ways as if born to them.,2021-09-21,26000009,8
#22CCRLQ0R,881,Baleares fishes,He shall know your ways as if born to them.,2021-09-21,28000007,9
#22CCRLQ0R,881,Baleares fishes,He shall know your ways as if born to them.,2021-09-21,26000072,4
#88U0V8C,882,Galicia dolphins,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-10,26000035,6
#88U0V8C,882,Galicia dolphins,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-10,26000053,13
#88U0V8C,882,Galicia dolphins,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-10,26000056,13
#88U0V8C,882,Galicia dolphins,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-10,27000009,11
#88U0V8C,882,Galicia dolphins,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-10,26000013,14
#88U0V8C,882,Galicia dolphins,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-10,26000033,5
#88U0V8C,882,Galicia dolphins,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-10,26000084,13
#88U0V8C,882,Galicia dolphins,"When God hath ordained a creature to die in a particular place, He causeth that creature's wants to direct him to that place",2021-10-10,26000002,13
#88U0V8C,883,Región de Murcia exorcists,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-09,27000010,11
#88U0V8C,883,Región de Murcia exorcists,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-09,26000013,14
#88U0V8C,883,Región de Murcia exorcists,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-09,26000005,13
#88U0V8C,883,Región de Murcia exorcists,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-09,26000024,13
#88U0V8C,883,Región de Murcia exorcists,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-09,26000021,11
#88U0V8C,883,Región de Murcia exorcists,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-09,27000012,11
#88U0V8C,883,Región de Murcia exorcists,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-09,28000006,8
#88U0V8C,883,Región de Murcia exorcists,There is probably no more terrible instance of enlightenment than the one in which you discover your father is a man — with human flesh.,2021-10-09,26000027,8
#88U0V8C,884,Castilla y León birds,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-12,28000009,8
#88U0V8C,884,Castilla y León birds,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-12,26000006,8
#88U0V8C,884,Castilla y León birds,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-12,26000010,13
#88U0V8C,884,Castilla y León birds,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-12,26000080,13
#88U0V8C,884,Castilla y León birds,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-12,26000043,13
#88U0V8C,884,Castilla y León birds,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-12,26000030,13
#88U0V8C,884,Castilla y León birds,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-12,26000061,5
#88U0V8C,884,Castilla y León birds,"Greatness is a transitory experience. It is never persistent. It depends in part upon the myth-making imagination of humankind. The person who experiences greatness must have a feeling for the myth he is in. He must reflect what is projected upon him. And he must have a strong sense of the sardonic. This is what uncouples him from belief in his own pretensions. The sardonic is all that permits him to move within himself. Without this quality, even occasional greatness will destroy a man.",2021-10-12,27000007,11
#98LLQYJG,885,Castilla-La Mancha ghosts,"A world is supported by four things ... the learning of the wise, the justice of the great, the prayers of the righteous and the valor of the brave. But all of these are as nothing ... without a ruler who knows the art of ruling. Make that the science of your tradition!",2021-09-05,26000060,9
#98LLQYJG,885,Castilla-La Mancha ghosts,"A world is supported by four things ... the learning of the wise, the justice of the great, the prayers of the righteous and the valor of the brave. But all of these are as nothing ... without a ruler who knows the art of ruling. Make that the science of your tradition!",2021-09-05,26000050,3
#98LLQYJG,885,Castilla-La Mancha ghosts,"A world is supported by four things ... the learning of the wise, the justice of the great, the prayers of the righteous and the valor of the brave. But all of these are as nothing ... without a ruler who knows the art of ruling. Make that the science of your tradition!",2021-09-05,26000008,13
#98LLQYJG,885,Castilla-La Mancha ghosts,"A world is supported by four things ... the learning of the wise, the justice of the great, the prayers of the righteous and the valor of the brave. But all of these are as nothing ... without a ruler who knows the art of ruling. Make that the science of your tradition!",2021-09-05,28000007,8
#98LLQYJG,885,Castilla-La Mancha ghosts,"A world is supported by four things ... the learning of the wise, the justice of the great, the prayers of the righteous and the valor of the brave. But all of these are as nothing ... without a ruler who knows the art of ruling. Make that the science of your tradition!",2021-09-05,28000008,14
#98LLQYJG,885,Castilla-La Mancha ghosts,"A world is supported by four things ... the learning of the wise, the justice of the great, the prayers of the righteous and the valor of the brave. But all of these are as nothing ... without a ruler who knows the art of ruling. Make that the science of your tradition!",2021-09-05,26000020,8
#98LLQYJG,885,Castilla-La Mancha ghosts,"A world is supported by four things ... the learning of the wise, the justice of the great, the prayers of the righteous and the valor of the brave. But all of these are as nothing ... without a ruler who knows the art of ruling. Make that the science of your tradition!",2021-09-05,26000046,5
#98LLQYJG,885,Castilla-La Mancha ghosts,"A world is supported by four things ... the learning of the wise, the justice of the great, the prayers of the righteous and the valor of the brave. But all of these are as nothing ... without a ruler who knows the art of ruling. Make that the science of your tradition!",2021-09-05,26000023,4
#98LLQYJG,886,Aragón foes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-11-01,27000009,7
#98LLQYJG,886,Aragón foes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-11-01,26000036,11
#98LLQYJG,886,Aragón foes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-11-01,28000015,8
#98LLQYJG,886,Aragón foes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-11-01,26000056,10
#98LLQYJG,886,Aragón foes,"A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.",2021-11-01,26000045,8
