player,name,description,arena,date,gems
#8282YYRL,Challenge Streak,Get 12 wins in a single Challenge,54000032,2020-12-23,145
#8282YYRL,Practice with Friends,Win 10 Friendly Battles,54000043,2020-10-27,238
#8282YYRL,Special Challenge,Participate in 5 unique Special Event Challenges,54000054,2020-11-04,42
#8282YYRL,Friend in Need II,Donate 25000 cards,54000031,2020-08-16,191
#RCYQYPLG,Team Player,Join a Clan,54000045,2020-11-02,48
#RCYQYPLG,Friend in Need,Donate 2500 cards,54000033,2021-07-02,235
#RCYQYPLG,Road to Glory,Reach Arena 6,54000005,2020-04-22,210
#RCYQYPLG,Gatherer,Collect 40 cards,54000042,2020-08-28,163
#RCYQYPLG,TV Royale,Watch a TV Royale Replay,54000038,2021-05-29,100
#RCYQYPLG,Tournament Rewards,Win 1000 cards from tournaments,54000044,2021-03-25,208
#RCYQYPLG,Tournament Host,Create and finish 10 tournaments,54000038,2020-04-28,123
#RCYQYPLG,Tournament Player,Join a tournament,54000043,2021-10-28,254
#RCYQYPLG,Challenge Streak,Get 12 wins in a single Challenge,54000031,2020-07-25,145
#RCYQYPLG,Practice with Friends,Win 10 Friendly Battles,54000047,2020-04-08,238
#RCYQYPLG,Special Challenge,Participate in 5 unique Special Event Challenges,54000056,2020-07-12,42
#RCYQYPLG,Friend in Need II,Donate 25000 cards,54000034,2021-03-02,191
#CLRJ9999,Team Player,Join a Clan,54000056,2020-11-17,48
#CLRJ9999,Friend in Need,Donate 2500 cards,54000023,2020-11-10,235
#CLRJ9999,Road to Glory,Reach Arena 6,54000019,2020-11-04,210
#CLRJ9999,Gatherer,Collect 40 cards,54000016,2020-06-28,163
#CLRJ9999,TV Royale,Watch a TV Royale Replay,54000054,2021-02-13,100
#CLRJ9999,Tournament Rewards,Win 1000 cards from tournaments,54000045,2020-06-25,208
#CLRJ9999,Tournament Host,Create and finish one tournament,54000018,2021-03-28,123
#CLRJ9999,Tournament Player,Join a tournament,54000046,2020-07-02,254
#CLRJ9999,Challenge Streak,Get 12 wins in a single Challenge,54000005,2021-05-31,145
#CLRJ9999,Practice with Friends,Win 10 Friendly Battles,54000006,2020-07-14,238
#CLRJ9999,Special Challenge,Participate in 5 unique Special Event Challenges,54000019,2020-11-12,42
#CLRJ9999,Friend in Need II,Donate 25000 cards,54000011,2021-06-07,191
#U9PU9LQV,Team Player,Join a Clan,54000020,2021-04-23,48
#U9PU9LQV,Friend in Need,Donate 2500 cards,54000051,2020-09-26,235
#U9PU9LQV,Road to Glory,Reach Arena 6,54000032,2021-02-03,210
#U9PU9LQV,Gatherer,Collect 40 cards,54000041,2020-04-21,163
#U9PU9LQV,TV Royale,Watch a TV Royale Replay,54000022,2020-07-22,100
#U9PU9LQV,Tournament Rewards,Win 1000 cards from tournaments,54000012,2020-09-28,208
#U9PU9LQV,Tournament Host,Create and finish 50 tournaments,54000058,2021-09-20,123
#U9PU9LQV,Tournament Player,Join a tournament,54000054,2021-04-30,254
#U9PU9LQV,Challenge Streak,Get 12 wins in a single Challenge,54000044,2020-08-06,145
#U9PU9LQV,Practice with Friends,Win 10 Friendly Battles,54000044,2021-04-13,238
#U9PU9LQV,Special Challenge,Participate in 5 unique Special Event Challenges,54000057,2021-04-07,42
#U9PU9LQV,Friend in Need II,Donate 25000 cards,54000046,2021-10-03,191
#98YPGGJJ,Team Player,Join a Clan,54000036,2021-04-24,48
#98YPGGJJ,Friend in Need,Donate 2500 cards,54000047,2020-07-17,235
#98YPGGJJ,Road to Glory,Reach Arena 6,54000020,2020-07-13,210
#98YPGGJJ,Gatherer,Collect 40 cards,54000044,2021-09-28,163
#98YPGGJJ,TV Royale,Watch a TV Royale Replay,54000023,2020-05-10,100
#98YPGGJJ,Tournament Rewards,Win 1000 cards from tournaments,54000015,2021-08-14,208
#98YPGGJJ,Tournament Host,Create and finish one tournament,54000030,2021-04-16,123
#98YPGGJJ,Tournament Player,Join a tournament,54000027,2021-06-01,254
#98YPGGJJ,Challenge Streak,Get 12 wins in a single Challenge,54000014,2020-08-27,145
#98YPGGJJ,Practice with Friends,Win 10 Friendly Battles,54000041,2021-09-05,238
#98YPGGJJ,Special Challenge,Participate in 5 unique Special Event Challenges,54000003,2021-03-25,42
#98YPGGJJ,Friend in Need II,Donate 25000 cards,54000045,2020-08-16,191
#22CCRLQ0R,Team Player,Join a Clan,54000018,2020-12-14,48
#22CCRLQ0R,Friend in Need,Donate 2500 cards,54000036,2021-09-25,235
#22CCRLQ0R,Road to Glory,Reach Arena 6,54000001,2021-08-28,210
#22CCRLQ0R,Gatherer,Collect 40 cards,54000026,2021-06-18,163
#22CCRLQ0R,TV Royale,Watch a TV Royale Replay,54000024,2021-05-31,100
#22CCRLQ0R,Tournament Rewards,Win 1000 cards from tournaments,54000022,2021-01-14,208
#22CCRLQ0R,Tournament Host,Create and finish 10 tournaments,54000052,2020-10-24,123
#22CCRLQ0R,Tournament Player,Join a tournament,54000043,2020-11-09,254
#22CCRLQ0R,Challenge Streak,Get 12 wins in a single Challenge,54000015,2020-07-03,145
#22CCRLQ0R,Practice with Friends,Win 10 Friendly Battles,54000041,2020-06-04,238
#22CCRLQ0R,Special Challenge,Participate in 5 unique Special Event Challenges,54000040,2020-05-11,42
#22CCRLQ0R,Friend in Need II,Donate 25000 cards,54000011,2021-08-01,191
#88U0V8C,Team Player,Join a Clan,54000020,2020-07-20,48
#88U0V8C,Friend in Need,Donate 2500 cards,54000005,2020-05-07,235
#88U0V8C,Road to Glory,Reach Arena 6,54000050,2021-05-22,210
#88U0V8C,Gatherer,Collect 40 cards,54000045,2020-10-30,163
#88U0V8C,TV Royale,Watch a TV Royale Replay,54000001,2020-08-14,100
#88U0V8C,Tournament Rewards,Win 1000 cards from tournaments,54000006,2021-02-24,208
#88U0V8C,Tournament Host,Create and finish one tournament,54000045,2020-04-14,123
#88U0V8C,Tournament Player,Join a tournament,54000021,2020-06-16,254
#88U0V8C,Challenge Streak,Get 12 wins in a single Challenge,54000031,2020-07-17,145
#88U0V8C,Practice with Friends,Win 10 Friendly Battles,54000026,2021-04-25,238
#88U0V8C,Special Challenge,Participate in 5 unique Special Event Challenges,54000005,2020-10-13,42
#88U0V8C,Friend in Need II,Donate 25000 cards,54000011,2021-04-27,191
#98LLQYJG,Team Player,Join a Clan,54000034,2020-10-29,48
#98LLQYJG,Friend in Need,Donate 2500 cards,54000053,2020-07-16,235
#98LLQYJG,Road to Glory,Reach Arena 6,54000003,2021-01-17,210
#98LLQYJG,Gatherer,Collect 40 cards,54000012,2020-05-10,163
#98LLQYJG,TV Royale,Watch a TV Royale Replay,54000042,2021-08-11,100
#98LLQYJG,Tournament Rewards,Win 1000 cards from tournaments,54000050,2020-05-13,208
#98LLQYJG,Tournament Host,Create and finish 10 tournaments,54000039,2020-07-01,123
#98LLQYJG,Tournament Player,Join a tournament,54000035,2020-09-10,254
#98LLQYJG,Challenge Streak,Get 12 wins in a single Challenge,54000002,2021-01-18,145
#98LLQYJG,Practice with Friends,Win 10 Friendly Battles,54000021,2020-06-03,238
#98LLQYJG,Special Challenge,Participate in 5 unique Special Event Challenges,54000034,2020-06-05,42
#98LLQYJG,Friend in Need II,Donate 25000 cards,54000053,2020-05-13,191
#PQ9C2V8LY,Team Player,Join a Clan,54000022,2020-08-11,48
#PQ9C2V8LY,Friend in Need,Donate 2500 cards,54000004,2021-02-03,235
#PQ9C2V8LY,Road to Glory,Reach Arena 6,54000028,2021-02-14,210
#PQ9C2V8LY,Gatherer,Collect 40 cards,54000030,2020-05-12,163
#PQ9C2V8LY,TV Royale,Watch a TV Royale Replay,54000029,2020-07-07,100
#PQ9C2V8LY,Tournament Rewards,Win 1000 cards from tournaments,54000006,2020-12-15,208
#PQ9C2V8LY,Tournament Host,Create and finish one tournament,54000010,2020-06-09,123
#PQ9C2V8LY,Tournament Player,Join a tournament,54000004,2020-07-13,254
#PQ9C2V8LY,Challenge Streak,Get 12 wins in a single Challenge,54000040,2020-12-02,145
#PQ9C2V8LY,Practice with Friends,Win 10 Friendly Battles,54000035,2021-08-16,238
#PQ9C2V8LY,Special Challenge,Participate in 5 unique Special Event Challenges,54000052,2020-12-07,42
#PQ9C2V8LY,Friend in Need II,Donate 25000 cards,54000027,2021-08-18,191
#PU9Y888V,Team Player,Join a Clan,54000030,2020-04-12,48
#PU9Y888V,Friend in Need,Donate 2500 cards,54000011,2021-03-09,235
#PU9Y888V,Road to Glory,Reach Arena 6,54000033,2020-08-13,210
#PU9Y888V,Gatherer,Collect 40 cards,54000045,2020-05-09,163
#PU9Y888V,TV Royale,Watch a TV Royale Replay,54000023,2021-06-07,100
#PU9Y888V,Tournament Rewards,Win 20000 cards from tournaments,54000038,2020-06-09,208
#PU9Y888V,Tournament Host,Create and finish 10 tournaments,54000009,2020-09-10,123
#PU9Y888V,Tournament Player,Join a tournament,54000039,2020-11-11,254
#PU9Y888V,Challenge Streak,Get 12 wins in a single Challenge,54000004,2021-05-25,145
#PU9Y888V,Practice with Friends,Win 10 Friendly Battles,54000005,2020-04-03,238
#PU9Y888V,Special Challenge,Participate in 5 unique Special Event Challenges,54000026,2020-11-04,42
#PU9Y888V,Friend in Need II,Donate 25000 cards,54000022,2020-07-16,191
#2RL2R0J0C,Team Player,Join a Clan,54000005,2021-10-22,48
#2RL2R0J0C,Friend in Need,Donate 2500 cards,54000018,2021-03-16,235
#2RL2R0J0C,Road to Glory,Reach Arena 6,54000027,2020-05-07,210
#2RL2R0J0C,Gatherer,Collect 40 cards,54000018,2020-07-01,163
#2RL2R0J0C,TV Royale,Watch a TV Royale Replay,54000034,2020-09-29,100
#2RL2R0J0C,Tournament Rewards,Win 1000 cards from tournaments,54000013,2021-01-12,208
#2RL2R0J0C,Tournament Host,Create and finish one tournament,54000020,2020-11-14,123
#2RL2R0J0C,Tournament Player,Join a tournament,54000015,2020-09-29,254
#2RL2R0J0C,Challenge Streak,Get 12 wins in a single Challenge,54000056,2020-05-17,145
#2RL2R0J0C,Practice with Friends,Win 10 Friendly Battles,54000005,2021-02-05,238
#2RL2R0J0C,Special Challenge,Participate in 5 unique Special Event Challenges,54000002,2021-10-27,42
#2RL2R0J0C,Friend in Need II,Donate 25000 cards,54000057,2020-08-13,191
#RPUU9RY8,Team Player,Join a Clan,54000032,2021-11-03,48
#RPUU9RY8,Friend in Need,Donate 2500 cards,54000045,2020-11-27,235
#RPUU9RY8,Road to Glory,Reach Arena 6,54000017,2021-09-07,210
#RPUU9RY8,Gatherer,Collect 40 cards,54000021,2021-08-03,163
#RPUU9RY8,TV Royale,Watch a TV Royale Replay,54000043,2021-03-31,100
#RPUU9RY8,Tournament Rewards,Win 20000 cards from tournaments,54000020,2020-09-24,208
#RPUU9RY8,Tournament Host,Create and finish 50 tournaments,54000058,2020-08-04,123
#RPUU9RY8,Tournament Player,Join a tournament,54000045,2021-08-24,254
#RPUU9RY8,Challenge Streak,Get 12 wins in a single Challenge,54000024,2021-01-17,145
#RPUU9RY8,Practice with Friends,Win 10 Friendly Battles,54000043,2021-06-10,238
#RPUU9RY8,Special Challenge,Participate in 5 unique Special Event Challenges,54000032,2020-10-04,42
#RPUU9RY8,Friend in Need II,Donate 25000 cards,54000007,2021-05-05,191
#P29Q09C9V,Team Player,Join a Clan,54000053,2021-05-07,48
#P29Q09C9V,Friend in Need,Donate 2500 cards,54000010,2021-01-17,235
#P29Q09C9V,Road to Glory,Reach Arena 6,54000032,2020-11-21,210
#P29Q09C9V,Gatherer,Collect 40 cards,54000022,2021-01-24,163
#P29Q09C9V,TV Royale,Watch a TV Royale Replay,54000036,2021-04-10,100
#P29Q09C9V,Tournament Rewards,Win 1000 cards from tournaments,54000058,2020-10-01,208
#P29Q09C9V,Tournament Host,Create and finish 10 tournaments,54000015,2020-06-15,123
#P29Q09C9V,Tournament Player,Join a tournament,54000026,2021-04-27,254
#P29Q09C9V,Challenge Streak,Get 12 wins in a single Challenge,54000048,2021-10-14,145
#P29Q09C9V,Practice with Friends,Win 10 Friendly Battles,54000004,2021-04-30,238
#P29Q09C9V,Special Challenge,Participate in 5 unique Special Event Challenges,54000026,2021-07-29,42
#P29Q09C9V,Friend in Need II,Donate 25000 cards,54000025,2021-10-31,191
#2PJ988U2,Team Player,Join a Clan,54000011,2020-08-21,48
#2PJ988U2,Friend in Need,Donate 2500 cards,54000037,2021-01-15,235
#2PJ988U2,Road to Glory,Reach Arena 6,54000058,2021-04-20,210
#2PJ988U2,Gatherer,Collect 40 cards,54000005,2020-06-03,163
#2PJ988U2,TV Royale,Watch a TV Royale Replay,54000018,2021-09-28,100
#2PJ988U2,Tournament Rewards,Win 20000 cards from tournaments,54000021,2021-10-28,208
#2PJ988U2,Tournament Host,Create and finish one tournament,54000053,2021-02-22,123
#2PJ988U2,Tournament Player,Join a tournament,54000022,2021-02-14,254
#2PJ988U2,Challenge Streak,Get 12 wins in a single Challenge,54000040,2021-11-01,145
#2PJ988U2,Practice with Friends,Win 10 Friendly Battles,54000031,2021-09-24,238
#2PJ988U2,Special Challenge,Participate in 5 unique Special Event Challenges,54000022,2021-04-28,42
#2PJ988U2,Friend in Need II,Donate 25000 cards,54000035,2021-08-14,191
#909UCGUYJ,Team Player,Join a Clan,54000033,2021-08-14,48
#909UCGUYJ,Friend in Need,Donate 2500 cards,54000047,2021-05-12,235
#909UCGUYJ,Road to Glory,Reach Arena 6,54000005,2020-12-23,210
#909UCGUYJ,Gatherer,Collect 40 cards,54000002,2021-01-18,163
#909UCGUYJ,TV Royale,Watch a TV Royale Replay,54000031,2021-03-27,100
#909UCGUYJ,Tournament Rewards,Win 1000 cards from tournaments,54000033,2021-02-10,208
#909UCGUYJ,Tournament Host,Create and finish one tournament,54000025,2021-09-27,123
#909UCGUYJ,Tournament Player,Join a tournament,54000041,2021-06-17,254
#909UCGUYJ,Challenge Streak,Get 12 wins in a single Challenge,54000034,2020-08-19,145
#909UCGUYJ,Practice with Friends,Win 10 Friendly Battles,54000011,2021-10-10,238
#909UCGUYJ,Special Challenge,Participate in 5 unique Special Event Challenges,54000003,2021-10-24,42
#909UCGUYJ,Friend in Need II,Donate 25000 cards,54000040,2020-12-28,191
#82LP8CPJ8,Team Player,Join a Clan,54000019,2020-07-27,48
#82LP8CPJ8,Friend in Need,Donate 2500 cards,54000045,2020-11-24,235
#82LP8CPJ8,Road to Glory,Reach Arena 6,54000015,2020-07-24,210
#82LP8CPJ8,Gatherer,Collect 40 cards,54000026,2021-08-04,163
#82LP8CPJ8,TV Royale,Watch a TV Royale Replay,54000002,2020-12-27,100
#82LP8CPJ8,Tournament Rewards,Win 1000 cards from tournaments,54000043,2020-11-15,208
#82LP8CPJ8,Tournament Host,Create and finish one tournament,54000030,2021-05-19,123
#82LP8CPJ8,Tournament Player,Join a tournament,54000029,2021-03-13,254
#82LP8CPJ8,Challenge Streak,Get 12 wins in a single Challenge,54000007,2021-03-15,145
#82LP8CPJ8,Practice with Friends,Win 10 Friendly Battles,54000017,2021-09-07,238
#82LP8CPJ8,Special Challenge,Participate in 5 unique Special Event Challenges,54000010,2020-12-07,42
#82LP8CPJ8,Friend in Need II,Donate 25000 cards,54000048,2020-06-12,191
#2P8RV9UQ,Team Player,Join a Clan,54000041,2020-08-06,48
#2P8RV9UQ,Friend in Need,Donate 2500 cards,54000017,2021-04-14,235
#2P8RV9UQ,Road to Glory,Reach Arena 6,54000042,2020-11-16,210
#2P8RV9UQ,Gatherer,Collect 40 cards,54000054,2021-09-11,163
#2P8RV9UQ,TV Royale,Watch a TV Royale Replay,54000040,2020-12-30,100
#2P8RV9UQ,Tournament Rewards,Win 1000 cards from tournaments,54000026,2021-08-16,208
#2P8RV9UQ,Tournament Host,Create and finish 10 tournaments,54000022,2020-04-28,123
#2P8RV9UQ,Tournament Player,Join a tournament,54000027,2020-12-30,254
#2P8RV9UQ,Challenge Streak,Get 12 wins in a single Challenge,54000041,2021-11-11,145
#2P8RV9UQ,Practice with Friends,Win 10 Friendly Battles,54000017,2020-09-13,238
#2P8RV9UQ,Special Challenge,Participate in 5 unique Special Event Challenges,54000002,2021-10-02,42
#2P8RV9UQ,Friend in Need II,Donate 25000 cards,54000029,2021-04-08,191
#2LGUPRCJP,Team Player,Join a Clan,54000024,2021-08-06,48
#2LGUPRCJP,Friend in Need,Donate 2500 cards,54000002,2021-05-20,235
#2LGUPRCJP,Road to Glory,Reach Arena 6,54000054,2021-06-23,210
#2LGUPRCJP,Gatherer,Collect 40 cards,54000040,2021-10-22,163
#2LGUPRCJP,TV Royale,Watch a TV Royale Replay,54000011,2021-11-07,100
#2LGUPRCJP,Tournament Rewards,Win 20000 cards from tournaments,54000039,2021-07-24,208
#2LGUPRCJP,Tournament Host,Create and finish one tournament,54000015,2020-03-27,123
#2LGUPRCJP,Tournament Player,Join a tournament,54000019,2021-01-06,254
#2LGUPRCJP,Challenge Streak,Get 12 wins in a single Challenge,54000030,2020-06-23,145
#2LGUPRCJP,Practice with Friends,Win 10 Friendly Battles,54000032,2021-04-11,238
#2LGUPRCJP,Special Challenge,Participate in 5 unique Special Event Challenges,54000032,2020-04-24,42
#2LGUPRCJP,Friend in Need II,Donate 25000 cards,54000045,2020-10-19,191
#2V20QJVR,Team Player,Join a Clan,54000013,2021-07-14,48
#2V20QJVR,Friend in Need,Donate 2500 cards,54000047,2020-05-09,235
#2V20QJVR,Road to Glory,Reach Arena 6,54000041,2021-08-19,210
#2V20QJVR,Gatherer,Collect 40 cards,54000051,2020-09-27,163
#2V20QJVR,TV Royale,Watch a TV Royale Replay,54000034,2020-12-01,100
#2V20QJVR,Tournament Rewards,Win 1000 cards from tournaments,54000039,2021-06-01,208
#2V20QJVR,Tournament Host,Create and finish 10 tournaments,54000054,2020-11-12,123
#2V20QJVR,Tournament Player,Join a tournament,54000029,2020-10-26,254
#2V20QJVR,Challenge Streak,Get 12 wins in a single Challenge,54000022,2021-03-23,145
#2V20QJVR,Practice with Friends,Win 10 Friendly Battles,54000016,2021-08-02,238
#2V20QJVR,Special Challenge,Participate in 5 unique Special Event Challenges,54000048,2021-02-24,42
#2V20QJVR,Friend in Need II,Donate 25000 cards,54000032,2020-10-13,191
#2VVL0VJ89,Team Player,Join a Clan,54000043,2020-08-29,48
#2VVL0VJ89,Friend in Need,Donate 2500 cards,54000043,2020-05-16,235
#2VVL0VJ89,Road to Glory,Reach Arena 6,54000030,2020-11-18,210
#2VVL0VJ89,Gatherer,Collect 40 cards,54000046,2020-05-06,163
#2VVL0VJ89,TV Royale,Watch a TV Royale Replay,54000001,2021-03-09,100
#2VVL0VJ89,Tournament Rewards,Win 1000 cards from tournaments,54000024,2021-08-01,208
#2VVL0VJ89,Tournament Host,Create and finish 10 tournaments,54000014,2021-03-19,123
#2VVL0VJ89,Tournament Player,Join a tournament,54000009,2021-01-15,254
#2VVL0VJ89,Challenge Streak,Get 12 wins in a single Challenge,54000031,2020-12-20,145
#2VVL0VJ89,Practice with Friends,Win 10 Friendly Battles,54000016,2021-07-15,238
#2VVL0VJ89,Special Challenge,Participate in 5 unique Special Event Challenges,54000051,2021-10-26,42
#2VVL0VJ89,Friend in Need II,Donate 25000 cards,54000037,2020-04-30,191
#8UYC22989,Team Player,Join a Clan,54000029,2020-08-25,48
#8UYC22989,Friend in Need,Donate 2500 cards,54000022,2021-06-06,235
#8UYC22989,Road to Glory,Reach Arena 6,54000029,2020-09-19,210
#8UYC22989,Gatherer,Collect 40 cards,54000013,2021-11-11,163
#8UYC22989,TV Royale,Watch a TV Royale Replay,54000053,2021-10-18,100
#8UYC22989,Tournament Rewards,Win 1000 cards from tournaments,54000047,2020-03-25,208
#8UYC22989,Tournament Host,Create and finish 10 tournaments,54000054,2021-09-05,123
#8UYC22989,Tournament Player,Join a tournament,54000053,2021-10-01,254
#8UYC22989,Challenge Streak,Get 12 wins in a single Challenge,54000015,2021-05-20,145
#8UYC22989,Practice with Friends,Win 10 Friendly Battles,54000028,2021-10-01,238
#8UYC22989,Special Challenge,Participate in 5 unique Special Event Challenges,54000006,2021-03-04,42
#8UYC22989,Friend in Need II,Donate 25000 cards,54000028,2021-01-07,191
#LQ9J02P,Team Player,Join a Clan,54000036,2020-07-08,48
#LQ9J02P,Friend in Need,Donate 2500 cards,54000042,2020-11-12,235
#LQ9J02P,Road to Glory,Reach Arena 6,54000027,2020-10-09,210
#LQ9J02P,Gatherer,Collect 40 cards,54000035,2020-05-11,163
#LQ9J02P,TV Royale,Watch a TV Royale Replay,54000044,2020-12-23,100
#LQ9J02P,Tournament Rewards,Win 1000 cards from tournaments,54000039,2020-04-06,208
#LQ9J02P,Tournament Host,Create and finish 50 tournaments,54000058,2021-01-13,123
#LQ9J02P,Tournament Player,Join a tournament,54000031,2021-05-11,254
#LQ9J02P,Challenge Streak,Get 12 wins in a single Challenge,54000026,2021-05-31,145
#LQ9J02P,Practice with Friends,Win 10 Friendly Battles,54000016,2020-07-01,238
#LQ9J02P,Special Challenge,Participate in 5 unique Special Event Challenges,54000033,2021-08-07,42
#LQ9J02P,Friend in Need II,Donate 25000 cards,54000023,2021-05-12,191
#Q9PGVUY8,Team Player,Join a Clan,54000008,2020-05-25,48
#Q9PGVUY8,Friend in Need,Donate 2500 cards,54000038,2021-07-18,235
#Q9PGVUY8,Road to Glory,Reach Arena 6,54000012,2021-01-06,210
#Q9PGVUY8,Gatherer,Collect 40 cards,54000043,2021-05-05,163
#Q9PGVUY8,TV Royale,Watch a TV Royale Replay,54000038,2020-10-12,100
#Q9PGVUY8,Tournament Rewards,Win 1000 cards from tournaments,54000058,2020-10-08,208
#Q9PGVUY8,Tournament Host,Create and finish 10 tournaments,54000011,2020-10-01,123
#Q9PGVUY8,Tournament Player,Join a tournament,54000018,2020-03-28,254
#Q9PGVUY8,Challenge Streak,Get 12 wins in a single Challenge,54000010,2020-07-13,145
#Q9PGVUY8,Practice with Friends,Win 10 Friendly Battles,54000035,2020-12-09,238
#Q9PGVUY8,Special Challenge,Participate in 5 unique Special Event Challenges,54000046,2021-05-09,42
#Q9PGVUY8,Friend in Need II,Donate 25000 cards,54000035,2020-08-08,191
#2RQ89029J,Team Player,Join a Clan,54000010,2020-08-22,48
#2RQ89029J,Friend in Need,Donate 2500 cards,54000043,2021-03-02,235
#2RQ89029J,Road to Glory,Reach Arena 6,54000023,2020-05-17,210
#2RQ89029J,Gatherer,Collect 40 cards,54000015,2021-08-02,163
#2RQ89029J,TV Royale,Watch a TV Royale Replay,54000030,2021-02-28,100
#2RQ89029J,Tournament Rewards,Win 20000 cards from tournaments,54000031,2021-09-05,208
#2RQ89029J,Tournament Host,Create and finish 10 tournaments,54000048,2021-05-24,123
#2RQ89029J,Tournament Player,Join a tournament,54000049,2021-02-24,254
#2RQ89029J,Challenge Streak,Get 12 wins in a single Challenge,54000044,2020-04-12,145
#2RQ89029J,Practice with Friends,Win 10 Friendly Battles,54000015,2021-09-19,238
#2RQ89029J,Special Challenge,Participate in 5 unique Special Event Challenges,54000052,2021-03-25,42
#2RQ89029J,Friend in Need II,Donate 25000 cards,54000039,2021-10-01,191
#288CUPUPP,Team Player,Join a Clan,54000035,2020-06-22,48
#288CUPUPP,Friend in Need,Donate 2500 cards,54000045,2020-05-27,235
#288CUPUPP,Road to Glory,Reach Arena 6,54000041,2021-06-14,210
#288CUPUPP,Gatherer,Collect 40 cards,54000026,2020-07-18,163
#288CUPUPP,TV Royale,Watch a TV Royale Replay,54000025,2021-07-03,100
#288CUPUPP,Tournament Rewards,Win 1000 cards from tournaments,54000058,2020-07-09,208
#288CUPUPP,Tournament Host,Create and finish one tournament,54000009,2021-08-28,123
#288CUPUPP,Tournament Player,Join a tournament,54000029,2020-07-17,254
#288CUPUPP,Challenge Streak,Get 12 wins in a single Challenge,54000011,2021-08-24,145
#288CUPUPP,Practice with Friends,Win 10 Friendly Battles,54000042,2020-07-28,238
#288CUPUPP,Special Challenge,Participate in 5 unique Special Event Challenges,54000052,2020-05-25,42
#288CUPUPP,Friend in Need II,Donate 25000 cards,54000011,2020-09-25,191
#RGP2VC9P,Team Player,Join a Clan,54000031,2021-04-19,48
#RGP2VC9P,Friend in Need,Donate 2500 cards,54000038,2020-09-18,235
#RGP2VC9P,Road to Glory,Reach Arena 6,54000015,2020-12-12,210
#RGP2VC9P,Gatherer,Collect 40 cards,54000038,2020-08-05,163
#RGP2VC9P,TV Royale,Watch a TV Royale Replay,54000050,2020-12-09,100
#RGP2VC9P,Tournament Rewards,Win 1000 cards from tournaments,54000053,2021-05-09,208
#RGP2VC9P,Tournament Host,Create and finish 50 tournaments,54000020,2020-05-31,123
#RGP2VC9P,Tournament Player,Join a tournament,54000002,2020-08-03,254
#RGP2VC9P,Challenge Streak,Get 12 wins in a single Challenge,54000014,2021-08-06,145
#RGP2VC9P,Practice with Friends,Win 10 Friendly Battles,54000027,2020-06-19,238
#RGP2VC9P,Special Challenge,Participate in 5 unique Special Event Challenges,54000058,2021-06-27,42
#RGP2VC9P,Friend in Need II,Donate 25000 cards,54000028,2021-05-27,191
#QPQVLYJJ,Team Player,Join a Clan,54000018,2021-06-15,48
#QPQVLYJJ,Friend in Need,Donate 2500 cards,54000051,2021-03-09,235
#QPQVLYJJ,Road to Glory,Reach Arena 6,54000018,2021-05-24,210
#QPQVLYJJ,Gatherer,Collect 40 cards,54000004,2020-05-11,163
#QPQVLYJJ,TV Royale,Watch a TV Royale Replay,54000018,2021-10-17,100
#QPQVLYJJ,Tournament Rewards,Win 1000 cards from tournaments,54000004,2021-05-24,208
#QPQVLYJJ,Tournament Host,Create and finish 10 tournaments,54000027,2020-08-01,123
#QPQVLYJJ,Tournament Player,Join a tournament,54000043,2021-09-10,254
#QPQVLYJJ,Challenge Streak,Get 12 wins in a single Challenge,54000050,2020-12-16,145
#QPQVLYJJ,Practice with Friends,Win 10 Friendly Battles,54000056,2021-11-03,238
#QPQVLYJJ,Special Challenge,Participate in 5 unique Special Event Challenges,54000010,2021-07-02,42
#QPQVLYJJ,Friend in Need II,Donate 25000 cards,54000020,2020-12-20,191
#J8QU0QYP,Team Player,Join a Clan,54000050,2020-04-25,48
#J8QU0QYP,Friend in Need,Donate 2500 cards,54000012,2021-03-01,235
#J8QU0QYP,Road to Glory,Reach Arena 6,54000047,2021-05-18,210
#J8QU0QYP,Gatherer,Collect 40 cards,54000019,2020-04-04,163
#J8QU0QYP,TV Royale,Watch a TV Royale Replay,54000021,2020-12-05,100
#J8QU0QYP,Tournament Rewards,Win 1000 cards from tournaments,54000052,2020-06-12,208
#J8QU0QYP,Tournament Host,Create and finish one tournament,54000027,2020-04-12,123
#J8QU0QYP,Tournament Player,Join a tournament,54000043,2021-03-22,254
#J8QU0QYP,Challenge Streak,Get 12 wins in a single Challenge,54000048,2021-01-15,145
#J8QU0QYP,Practice with Friends,Win 10 Friendly Battles,54000007,2020-07-27,238
#J8QU0QYP,Special Challenge,Participate in 5 unique Special Event Challenges,54000010,2020-06-28,42
#J8QU0QYP,Friend in Need II,Donate 25000 cards,54000024,2020-08-24,191
#JJVVV8RG,Team Player,Join a Clan,54000013,2020-10-13,48
#JJVVV8RG,Friend in Need,Donate 2500 cards,54000052,2021-11-01,235
#JJVVV8RG,Road to Glory,Reach Arena 6,54000044,2021-02-12,210
#JJVVV8RG,Gatherer,Collect 40 cards,54000023,2021-09-02,163
#JJVVV8RG,TV Royale,Watch a TV Royale Replay,54000054,2020-12-29,100
#JJVVV8RG,Tournament Rewards,Win 1000 cards from tournaments,54000049,2020-06-30,208
#JJVVV8RG,Tournament Host,Create and finish 50 tournaments,54000030,2021-03-08,123
#JJVVV8RG,Tournament Player,Join a tournament,54000034,2020-11-13,254
#JJVVV8RG,Challenge Streak,Get 12 wins in a single Challenge,54000029,2020-07-26,145
